Verse,Text
1,"Ta’aziyya, ku ta’azantu mutanena,"
2,"Yi magana mai kwantar da rai ga Urushalima,"
3,"Muryar wani tana kira cewa,"
4,"Za a cike kowane kwari,"
5,Za a kuma bayyana ɗaukakar 
6,"Muryar tana cewa, “Ka yi shela.”"
7,"Ciyawa takan yanƙwane, furanni kuma su yi yaushi,"
8,"Hakika ciyawa takan yanƙwane, furanni kuma su yi yaushi,"
9,"Kai da ka kawo labari mai daɗi wa Sihiyona,"
10,"Duba, "
11,Yakan lura da garkensa kamar makiyayi.
12,"Wane ne ya auna ruwaye a tafin hannunsa,"
13,Wane ne ya fahimci zuciyar
14,Wane ne 
15,Tabbatacce al’ummai suna kama da ɗigon ruwa a cikin bokiti
16,"Itatuwan Lebanon ba su isa a yi wutar bagade da su ba,"
17,A gabansa dukan al’ummai ba kome ba ne;
18,"To, ga wane ne za ka kwatanta Allah?"
19,"Gunki dai, maƙeri kan yi zubinsa,"
20,Mutumin da talauci ya sha kansa da ba zai iya miƙa irin hadayar nan ba
21,Ba ku sani ba?
22,"Yana zaune a kursiyi a bisa iyakar duniya,"
23,Yakan mai da sarakuna ba kome ba
24,"Ba da jimawa ba bayan an shuka su,"
25,“Ga wa za ku kwatanta ni?
26,Ku ɗaga idanunku ku duba sammai.
27,"Ya Yaƙub, ya Isra’ila, me ya sa kake ce"
28,Ba ku sani ba?
29,Yakan ba da ƙarfi ga waɗanda suka gaji
30,"Ko matasa ma kan gaji su kuma kasala,"
31,amma waɗanda suka dogara ga 
