Verse,Text
1,"“Ki tashi, ki haskaka, gama haskenki ya zo,"
2,"Duba, duhu ya rufe duniya"
3,"Al’ummai za su zo wurin haskenki,"
4,“Ki ɗaga idanunki ki duba kewaye da ke.
5,Sa’an nan za ki duba ki kuma haskaka
6,"Manyan ayarin raƙuma za su cika ƙasar,"
7,Dukan garkunan Kedar za su taru a wurinki
8,"“Su wane ne waɗannan da suke firiya kamar gizagizai,"
9,Babu shakka tsibirai suna dogara gare ni;
10,"“Baƙi za su sāke gina katangarki,"
11,"Ƙofofinki kullum za su kasance a buɗe,"
12,"Gama al’umma ko masarautar da ba tă bauta miki ba, za tă hallaka;"
13,"“Darajar Lebanon za tă zo wurinki,"
14,’Ya’ya maza masu zaluntarku za su zo suna rusunawa a gabanki;
15,"“Ko da yake an yashe ki aka kuma ƙi ki,"
16,Za ki sha madarar al’ummai
17,"A maimakon tagulla zan kawo zinariya,"
18,"Ba za a ƙara jin hayaniyar tashin hankali a ƙasarki ba,"
19,"Rana ba za tă ƙara zama haskenki a yini ba,"
20,Ranarki ba za tă ƙara fāɗuwa ba
21,Sa’an nan dukan mutanenki za su zama masu adalci
22,"Mafi ƙanƙanta a cikinki za tă zama dubu,"
