Verse,Text
1,"“Ki gangara, ki zauna a ƙura,"
2,Ɗauki dutsen niƙa ki niƙa gari;
3,Tsirararki zai bayyana
4,"Mai Fansarmu, "
5,"“Zauna shiru, tafi cikin duhu,"
6,Na yi fushi da mutanena
7,"Kika ce, ‘Zan ci gaba har abada,"
8,"“To, yanzu fa, ki kasa kunne, ke mai ƙaunar nishaɗi,"
9,Duk waɗannan za su sha kanki
10,Kin dogara a muguntarki
11,"Bala’i zai fāɗo a kanki,"
12,"“Ki dai ci gaba, da sihirinki"
13,Dukan shawarwarin da kika samu sun dai gajiyar da ke ne kawai!
14,Tabbas suna kama da bunnu;
15,"Abin da za su iya yi miki ke nan kawai,"
