Verse,Text
1,Abu kʼi fʼo̩la-wñ du ka rʼamone̩ le̩ eju kpa i gudu nyi Kapanahum. 
2,"Oñ agboji amisoja ogume̩luʼka nʼadu kʼi che̩nʼojima ugbo-wñ kʼi acho̩ga, i ache ki ku. "
3,"Oñ abu kʼi gbʼinabali Jisus, i fʼabogijo amaJu kpuche̩ nyʼugbo owñ, arodubʼo̩ kʼi wa jadu adu-wñ. "
4,"E̩gba ku ma lewʼugbo Jisus, ma gboko̩bʼo̩ kpakaa, ma kakini, E̩ne̩-i nyo̩ bʼe̩wñ-i jo̩ kʼe̩ che ñw u, "
5,"todu i afe̩do̩ abo-ichi-wa, owñ la fʼunyi ujeju-wa le̩ ko̩ ñw a. "
6,"Oñ Jisus lebʼuma. Tak e̩gba kʼi ma jiji rʼunyi le̩ ge̩ n, agboji amisoja le̩ fʼamonuku-wñ kpe̩ nyʼugbo-wñ, i ka ñw u kakini, Ondu, e̩ ki chʼo̩la-we̩ akanya n; todu u nyo̩ bo̩jo̩ kʼe̩ gudu tʼofe ojokunyi-mi n; "
7,"todabe̩le̩, oñ u ma fʼibe-mi lo ka kʼomi onugo nyo̩ bo̩jo̩ kʼu nawʼugbo we̩ n; e̩ ki muda kʼo̩laʼka, tak o̩ga imo̩to̩-mi le̩ atakpa. "
8,"Todu omi onugo dʼef o̩da, amisoja la jʼef o̩wo̩-mi; u naka ñw e̩ne̩-i ka ki Lo ke, i la alo; naka ñw e̩ne̩ omune̩ ka ki Lewa, i la awa; naño̩ ka ñw adu-mi kakini, Che e-kide̩, i la ache. "
9,"Oñ abu ku Jisus gbʼo̩la e̩wñ kide̩ i yaye-wñ, tak i murida ka ñw o̩wo̩ amone̩ ku ma tʼo̩ ubi kakini, Naka ñwu me̩ kakini, I chaka chʼoj ane̩ Israe̩l u li e̩do̩-ekono nana e̩ge-i n. "
10,"Tak e̩gba kʼabo ku ma kpe̩ ma wa le̩ mudakubi wʼunyi, ma fʼadu le̩ li abu kʼi nʼo̩lafia."
11,"Tak ileatu ubi e-le̩, i nyʼewoʼka ku ma do̩ ko̩ Nen; amako̩che̩-wñ kpʼo̩wo̩-amone̩ nana ño̩ lebʼo̩. "
12,"Oñ abu kʼi me̩ru alaku ewo le̩ awa, me̩ go, ma nʼoku one̩ dufu, o̩mokpono iye-wñ i che, iye-wñ le̩ la chʼo̩yaukuo̩ko̩; o̩wo̩ abewo le̩ otemeje manyʼu. "
13,"Tak abu kʼOndu li u, ejumomi-wñ je̩ ñw u n, oñ i ka ñw u kakini, E̩ raku n. "
