Verse,Text
1,"Mʼo̩na-we̩ bi, o Le̩bano̩n,"
2,"Kwa, uwe̩ oli fe̩r, todu sida le̩ lewane̩,"
3,"Gbo̩, omu ukwa amadidala le̩,"
4,"Abu ki Jihofa O̩jo̩-mi ka de̩ kakini, Me̩ kʼije̩ ñw ame̩wño̩re̩ egini ku ma kpa le̩ je̩. "
5,"Owñ chʼe-kʼabo ki la ma akpa ma ku ma ma la gbʼo̩wo̩ abi n; abo ku ma ko ma ta kakini, Jihofa ki nele, todu u mud anana me̩; kʼamadide e-ma onugo ma li ma ejumomi n. "
6,"Todu omi ñʼali abo ku ma dodo ane̩-i ejumomi ge̩ n, Jihofa ka-i. Me̩ muda go, nakʼe̩ne̩ne̩ne̩ne̩ aboke̩le̩-ma nyʼekeji-wñ o̩wo̩, kpai tʼef o̩wo̩ onu-wñ; tak abo le̩ akpʼane̩-i; omi la agba ma bʼuma o̩wo̩ te̩ n."
7,"Abe̩le̩ u kʼije̩ ñw ame̩wño̩re̩ egini ku ma kpa le̩ je̩, owñ chʼame̩no̩bata ef ame̩wño̩re̩ egini le̩. Tak u mʼo̩kpa meji ko; u la dʼodu o̩ka-wñ ko̩ Ube̩do̩, u la dʼekeji-wñ ko̩ Ejidama. U la kʼije̩ ñw ame̩wño̩re̩ egini le̩ je̩. "
8,"Tak u fʼamadidala me̩ta le̩ ko̩da rinyo̩ ochu ʼka. Todu uhia-ma fʼonugo-mi hia, onugo-ma laño̩ hihie̩ne̩ mi ge̩. "
9,"Tak u kakini, Nakʼije̩ ñwu me̩ je̩ n. E-ki aku, ki ku ke; e-ki dukpe̩ ki lenyo̩, ki lenyo̩; oñ abo ki bo̩ du ki naje̩ o̩re̩la omune̩. "
10,"Oñ u mʼo̩kpa-mi Ube̩do̩ le̩ du, oñ u mʼu ko da meji, todu kʼu fʼalo-mi kʼu kpe̩ kpai amone̩ le̩ du bie̩. "
11,"Tak i mubie̩ o̩jo̩ le̩, abe̩le̩ tak ame̩ no̩bata ku ma nyʼumi eti ef ame̩wño̩re̩ egini le̩ ma ka kʼo̩la Jihofa i che. "
12,"Tak u ka ñwu ma kakini, i nyo̩ eju-me̩, maku me̩ fʼo̩me̩-mi ra ñwu mi ke; i ma dʼabe̩le̩ n, me̩ we. Oñ ma fʼajifa ogue̩gwa ñwa ki chʼo̩me̩-mi. "
13,"Taku Jihofa ka ñwu mi kakini, mʼu ko rikpolo jʼane̩ ñw abucha le̩—owñ chʼalaja o̩me̩me̩le̩ ku ma ñwa ki chʼeju-mi. Tak u mʼajifa ogue̩gwa le̩ ko oñ u ko rikpolo jʼane̩ ñw abucha ef unyi Jihofa. "
14,"Tak u ño̩ fʼo̩kpa-mi ekeji ko̩da meji, owñ chʼe-Ejidama le̩, kʼu fʼo̩maye agbagba Juda kpai Israe̩l bie̩."
15,"Taku Jihofa ka ñwu mi kakini, E̩ ki ño̩ mʼe̩wñ eku idada ki adide amala ko ge̩. "
16,"Todu go, omi adu adidala kwane̩ oj ane̩-i kʼi ma la anyʼafejudo abo ku ma che ku ma lenyo̩ n, i la atejane̩ abo ku ma fiatuka n, i la akpʼagbe abo ki chagbe n, i la akʼije̩ ñw abo ki nʼo̩lafia je̩ n; i muda aje̩ o̩rela abo ki yoyo, i la afʼetikpa-ma fana rinyo̩."
17,"Atogwo ñw adide ibe̩te̩,"
