Verse,Text
1,"Todule̩ a ki tʼuchane̩ o̩la Kraisti no̩ kʼa te̩ tef okone̩ alo, a ki we emʼe̩re̩ ibe erida bʼuko̩lo̩ uku te̩ kpʼe̩do̩ ekono O̩jo̩ du nyane̩ ño̩ du nyane̩, "
2,"kpʼo̩la baptism, kpʼo̩wo̩ ekonʼone̩, kpʼabo ki ku edajikwane̩ kpʼajo̩ o̩gbegbele̩ ekʼone̩. "
3,Iche̩wñ kʼO̩jo̩ je̩ e-le̩ a la ache. 
4,"Todu i chʼe-abo kʼeju-ma ne̩ e̩gbaʼka, ku ma la dʼele̩ e-efojale le̩ kadalu taku ma mananyʼAfu Kiafo̩, "
5,"ku ma ño̩ mʼo̩lO̩jo̩ ki nyo̩ kpʼuko̩lo̩ ukpahiu e-o̩kpanachi ki ache ki wa du kadalu, "
6,"taku ma muñwa nʼane̩, ma neke dabi che ma etito̩ ku ma ribeda ge̩ n; abu ku ma fʼO̩ma O̩jo̩ kamoli ñw o̩la-ma etito̩, ma laño̩ mʼowñ du nyʼe̩ña. "
7,"Todu ane̩ ki fʼomi ojale ki awa bʼo ma o̩gbe̩nugbe̩ ñmo̩ nyʼo̩la, kʼi la akʼe̩wñ oko kwe̩ kwe̩ kwe̩ dufu ñw abo ku ma fʼuche̩-wñ lo todu ma, e̩nyo̩ i agba kwugbo O̩jo̩ le̩. "
8,"I muda mʼikeke kpʼedudu egbe ko dufu, ma añwa ki nyo̩ n tak i me̩ru ama ena ñw u; ukpoji-wñ chʼegujo."
9,"Ama, abufe̩do̩, dagba a chaka kʼabe̩le̩ e̩do̩-wa mugba ka kʼe̩wñ ki nyo̩ tʼe-le̩ le kpʼe̩wñ e-ujadu dʼugbo me̩, "
10,"todu O̩jo̩ chʼe̩nuji kʼi agbenyo̩ uko̩lo̩-me̩ kpʼufe̩do̩ e-ku me̩ duña todu odu-wñ le̩ n, abu ku me̩ che e̩wñ ñw abo kiafo̩ akwoubi kpʼe-ku me̩ jʼef uwñ ache abajo̩-i, "
11,i lañʼache wa e̩ño̩ kʼe̩ne̩ne̩ne̩ne̩-me̩ ki nadʼe̩do̩chacha e-le̩ gbage̩de̩ ñe̩ña ugbo ibe ekono ki ko̩ me̩ efu gbogbo wʼukpoji: 
12,"todu kʼame̩ ki we edʼaule̩, ku me̩ la wʼabo ku ma fʼo̩la ukatane̩ le̩ je̩ ogu lef e̩do̩ ekono kpʼe̩do̩ eje̩ che."
13,"Todu abu kʼO̩jo̩ nakʼo̩la e̩wñ le̩ tane̩ ñw Ebraham, abu ki ma nʼe̩ne̩ ki tule kʼi ago̩ n, i fʼo̩la-wñ go̩, "
14,"i kakini, Ede̩nyo̩ nade̩nyo̩ ñw e̩ chuu, naño̩ je̩ ñw e̩ wewe nyo̩gba. "
15,"Abe̩le̩, abu kʼi fe̩do̩ je̩ kpo̩kpe̩ i fʼe̩wñ ku ma katane̩ le̩ je̩ ogu. "
16,"Todu amone̩ ago̩ e-ki tule; iñwa du ku ma je̩, e̩bo̩ ego̩ chʼida-wñ tak o̩la le̩ alo̩-nyane̩. "
17,"Ef e-kide̩ abu kʼO̩jo̩ neku kʼi ña abo ku ma aje̩ e̩wñ kʼi katane̩ le̩ ogu ololo, ka kʼuneku e-wñ arida n, i mʼego̩ du tʼagbagba-ma; "
18,"todu ki chʼelef e̩wñ meji ki ma nʼerida n, e-kʼO̩jo̩ ma neke remi ef uwñ n, kʼawa ki nʼugbe̩do̩ ki gbiti, owñ chʼawa kʼa ra kʼa gwo̩nyʼibe ekono ku ma du te̩ o̩gba-wa. "
19,"A nʼe-le̩ dab ugbo onugo-wa, e̩wñ o̩kpaka kʼi lonyane̩ i che, i ño̩ mugudu tʼejefu ukpo ugbo̩na, "
20,"ugbo ku Jisus e̩ne̩ kʼi dʼo̩gba mugudu tʼo̩ todu wa le̩, abu kʼi mud agboji amatama teju uche̩ Me̩lke̩side̩k tʼogbegbele̩."
