Verse,Text
1,"Obi m dị njikere, o Chineke;"
2,Teta! Ụbọ akwara na une!
3,"Aga m eto gị, O "
4,Nʼihi na ịhụnanya gị dị ukwuu karịa eluigwe;
5,"Ka e bulie gị elu, o Chineke, karịa eluigwe niile,"
6,"Were aka nri gị zọpụta anyị ma nyere anyị aka,"
7,"Chineke esitela nʼịdị nsọ ya kwuo, sị,"
8,"Gilead bụ nke m, Manase bụkwa nke m;"
9,"Moab bụ efere ịkwọ aka m,"
10,Onye ga-akpọrọ m gaa nʼobodo e wusiri ike?
11,"Ọ bụghị gị, o Chineke? Gị onye jụrụ anyị,"
12,"Nyere anyị aka ka anyị pụọ nʼaka ndị iro,"
13,"Site na Chineke, anyị ga-enwe mmeri,"
