Verse,Text
1,Keleenụ 
2,Ka ndị niile 
3,"ndị ọ kpọlatara site nʼala niile dị iche iche,"
4,"Ụfọdụ wagharịrị nʼọzara, ala nke tọgbọrọ nʼefu,"
5,"Agụụ gụrụ ha, akpịrị kpọkwara ha nkụ,"
6,"Mgbe ahụ, ha kpọkuru "
7,O duuru ha nʼụzọ ziri ezi
8,Ka ha kelee 
9,nʼihi na o jirila ọtụtụ ezi ihe nyejuo ndị agụụ na-agụ afọ
10,"Ụfọdụ nọdụrụ ala nʼọchịchịrị na nʼọnọdụ oke ihe mwute nke obi,"
11,nʼihi na ha nupuru isi megide okwu niile nke Chineke
12,"Nʼihi ya, Chineke mere ka ha hụjuo anya site nʼịdọgbu onwe ha nʼọrụ,"
13,"Mgbe ahụ, ha kpọkuru "
14,O mere ka ha site nʼọchịchịrị na oke ihe mwute nke obi pụta.
15,Ka ha kelee 
16,nʼihi na o tijisiela ọnụ ụzọ ama niile e ji bronz kpụọ
17,Ụfọdụ ghọrọ ndị nzuzu site na nnupu isi
18,Ihe oriri ọbụla ghọọrọ ha ihe rụrụ arụ
19,"Mgbe ahụ, ha kpọkuru "
20,"O zipụrụ okwu ọnụ ya, gwọọ ha;"
21,Ka ha kelee 
22,Ka ha chụọ aja ekele nye ya
23,Ụfọdụ ji ụgbọ mmiri na-ejegharị nʼelu oke osimiri;
24,Ha hụrụ ọrụ niile nke 
25,Nʼihi na o kwuru okwu mere ka oke ifufe kuo
26,"Ha bụ ndị e buliri nnọọ ezigbo elu, ma budatakwa ruo ogbu mmiri niile;"
27,"Ha na-adagharị, na-aṅagharịkwa dịka ndị ṅụbigara mmanya oke."
28,"Mgbe ahụ, ha kpọkuru "
29,O mere ka oke ifufe dere duu;
30,"Ha ṅụrịrị ọṅụ mgbe ọ dajụrụ,"
31,Ka ha kelee 
32,Ka ha bulie ya elu nʼetiti ọgbakọ ukwu ụmụ mmadụ
33,Ọ na-eme ka iyi ghọọ ọzara;
34,"Ọ na-eme ka ala na-amị mkpụrụ hiri nne ghọọ ọzara,"
35,Ọ na-eme ka ọzara ghọọ ala nke ọdọ mmiri jupụtara
36,"ebe ahụ ka ọ kpọbatara ndị agụụ na-agụ ka ha biri,"
37,"Ha ghara mkpụrụ nʼubi ha dị iche iche, kụọkwa ọtụtụ ubi vaịnị"
38,"ọ gọziri ha, ọnụọgụgụ ha bakwara ụba,"
39,"Mgbe ahụ, ọnụọgụgụ ha adịghịkwa ka ọ dị na mbụ,"
40,onye ahụ na-eleda ndị na-achị achị anya
41,"Ma ọ na-anapụta ndị mkpa na-akpa site na nhụju anya ha,"
42,"Ndị ezi omume na-ahụ ya na-aṅụrị ọṅụ,"
43,"Onye ọbụla maara ihe ga-echezi echiche banyere ihe ndị a,"
