Verse,Text
1,"Filistiyawa suka yi yaƙi da Isra’ilawa, sai Isra’ilawa suka gudu a gaban Filistiyawa, aka kuma karkashe da yawa a dutsen Gilbowa. "
2,"Filistiyawa suka abka wa Shawulu da ’ya’yansa maza, suka kashe ’ya’yan Shawulu. Yonatan da Abinadab da Malki-Shuwa. "
3,"Yaƙin ya yi zafi ƙwarai kewaye da Shawulu, har maharba suka ji masa ciwo sosai bayan sun sha ƙarfinsa."
4,"Sai Shawulu ya ce wa mai ɗauka masa makami, “Ka zare takobinka ka soke ni, kada waɗannan marasa kaciya su zo su ci mini mutunci, su kashe ni.”"
5,"Da mai ɗaukar makamai ya ga Shawulu ya mutu, sai shi ma ya zāre takobinsa ya soki kansa ya mutu. "
6,Shawulu da yaransa uku da mai ɗaukar makamansa da dukan mutanensa suka mutu a rana ɗaya.
7,"Sa’ad da Isra’ilawa na bakin kwari da waɗanda suke hayin Urdun suka ga sojojin Isra’ila suna gudu, Shawulu da yaransa uku kuma duk sun mutu, sai suka bar mallakansu suka sheƙa da gudu. Filistiyawa kuwa suka zo suka mamaye wuraren."
8,"Kashegari, da Filistiyawa suka zo domin su washe kayan matattun, sai suka tarar Shawulu da ’ya’yansa uku duk sun mutu, a dutsen Gilbowa. "
9,"Suka sare kansa suka tuɓe makamansa, suka aika manzanni a dukan ƙasar Filistiyawa, su ba da labarin a haikalin allolinsu da cikin mutanensu. "
10,Suka ajiye makaman Shawulu a cikin haikalin gumakan Ashtarot. Suka kafa gawarsa a kan katanga Bet-Shan.
11,Sa’ad da mutanen Yabesh Gileyad suka sami labarin abin da Filistiyawa suka yi wa Shawulu. 
12,Sai dukan jarumawansu suka tashi cikin dare suka tafi Bet-Shan suka saukar da gawar Shawulu da na ’ya’yansa daga kan katangan Bet-Shan suka tafi Yabesh inda suka ƙone su. 
13,"Sai suka kwashi ƙasusuwansu suka binne a gindin itace tsamiya a Yabesh, suka kuma yi azumi kwana bakwai."
