Verse,Text
1,"O̩do̩ Joash chʼebie e̩gba kʼi chane̩ ejonu; i la jonu Je̩rusale̩m o̩do̩ o̩gbo̩ meji; odu iye-wñ la ko̩ Zaibia, e-Birshiba. "
2,Oñ Joash che e̩wñ ki nyo̩ eju Jihofa o̩jo̩ udeju Jiho̩yada atama le̩ chaka. 
3,Jiho̩yada la fʼo̩ya meji ne̩ ñw u; oñ i fʼamo̩ma e̩ne̩ke̩le̩ kpʼonobule̩ bi.
4,"Oñ i lewatu ubi e̩wñ-i, ibe-wñ dʼefu Joash kʼi ñw unyi Jihofa che tʼiko-wñ. "
5,"Tak i fʼamatama kpʼabo Lifai ko wa jo̩, oñ i ka ñwu ma kakini, Me̩ nyʼewo ewo Juda ku me̩ gbʼo̩ko̩ ugbo abo Israe̩l du wa ku me̩ ñw unyi O̩jo̩-me̩ che o̩do̩ o̩do̩; me̩ hika che. Abo̩ Lifai le̩ muda hika che n. "
6,"Tak onu fu Jiho̩yada, kʼi chʼoji-ma le̩, do̩ wa, oñ i ka ñw u kakini, E̩wñ chi kʼe̩ ma kutʼabo Lifai ku ma nyʼagbʼo̩ko̩ udu ki Mose̩s adu Jihofa ka, kwʼugbo ujeju abo Juda kpai kwo Je̩rusale̩m tod unyabo ibenu le̩ n? "
7,"Todu amo̩ma e̩ne̩ke̩le̩ Atalaya, onobule̩ bibi le̩, fʼunyi O̩jo̩ kpabie̩; ma ño̩ kʼe̩wñ ku ma ko jo̩ ñw O̩jo̩ ef unyi Jihofa chaka ñwu ami Beal."
8,"Tak onu ñwa ñwu ma, oñ ma fʼakpatiʼka che, ma la mʼu du gugu o̩do̩da ugbo alaku unyi Jihofa. "
9,"Taku ma fʼakoya ta ugbo du Juda kpai Je̩rusale̩m kʼama ki kʼo̩ko̩ udu ku Mose̩s, adu Jihofa le̩, bu ñw abo Israe̩l ef aje̩tachi le̩ wa ñwu Jihofa. "
10,"Tak amagboji amone̩ le̩ du kwoyo̩, oñ ma mʼu ko wa ro̩ nyʼef akpati le̩ gbogbo taku ma ko wa kpa. "
11,"Abe̩le̩ i la de̩, ka kʼe̩gba du kʼabo Lifai dʼakpati wʼugbo abo onu, ku ma li ka kʼo̩ko̩ nana jʼefu-wñ, ako̩takada onu kpʼabo ku ma che e̩wñ ñw agboji amatama ki chʼoji mʼe̩wñ ki jʼefu-wñ ko, taku ma ño̩ dʼakpati le̩ dabi tʼe̩gu-wñ. Abe̩le̩ ma che o̩jo̩ du. Ma la kʼo̩ko̩ wa jo̩ ololo ololo. "
12,"Tak onu kpai Jiho̩yada mʼu ko ñw abo ku ma chʼuko̩lo̩ e̩wñ eku unyi Jihofa; oñ ama fʼo̩gu che ñw amanʼo̩do̩ kpʼamafʼoli ku ma ñw unyi Jihofa che tʼiko-wñ, ma ño̩ ko ñw abo ku ma gwalo̩ ebije kpʼebije ikpa ku ma ñw unyi Jihofa che. "
13,"Abe̩le̩ abuko̩lo̩ nache, oñ uko̩lo̩ unyi eñwo̩che le̩ naya o̩wo̩-ma. Ma la dʼunyi O̩jo̩ dago alu kʼi de̩. Oñ ma ño̩ bʼukpa tʼo̩ kʼi gbiti. "
14,"Tak e̩gba ku ma fʼu che kpa, ma kʼe̩bo̩bo̩ o̩ko̩ wa jo̩ o̩gba onu kpai Jiho̩yada, oñ ma du kwef e-le̩ che e̩wñ eku tod unyi Jihofa, owñ chʼe̩wñ eku ku ma ane̩ che e̩wñ ku ma dʼu nʼe̩wñ wa ñw O̩jo̩, tʼuko̩de̩, kpʼe̩wñ eku o̩jamalia kpʼajifa. Ma laño̩ nʼe̩wñ iche̩bo̩ e̩gujo wa che ef unyi Jihofa o̩ko̩ko̩lo̩ o̩jo̩ udeju Jiho̩yada du."
15,"Jiho̩yada la chʼogijo alo, o̩jo̩-wñ jo̩ oñ i ieku; o̩do̩-wñ chʼo̩gbo̩ me̩fa nyoke me̩gwa tak i ku. "
16,"Oñ ma mʼu du ji ef ewo Defid, ugbo amonu, todabu kʼi fʼe̩wñ ki nyo̩ che ane̩ Israe̩l, tʼe-ki che ñw O̩jo̩ tʼe-kʼi che ñw unyi-wñ ge̩."
17,Tak abu ku Jiho̩yada leku amagboji Juda lewa te̩kpe̩ ñw onu. Oñ onu netiru ma. 
18,"Oñ ma hi unyi Jihofa, O̩jo̩ amata-ma, tinyo, ma la kwoche ujo̩ ujo̩ oli Ashe̩ra kpai ode ode: tak uwe̩do̩ lewa bi Juda kpai Je̩rusale̩m ma tod udu-ma ku ma fe̩ le̩. "
19,"Oñ i fʼamakache̩ kpe̩ru ma, kʼi ko ma dabi wa ñwu Jihofa; abo le̩ la gbʼibenu nyʼuma oji; ma muda nyeti n."
20,"Tak Afu O̩jo̩ du Ze̩karaya, o̩ma Jiho̩yada atama le̩, tʼo̩la dab ukpo; oñ i kwodago o̩wo̩ ate̩ ñw amone̩ le̩, oñ i ka ñwu ma kakini, Abu kʼO̩jo̩ aka de̩ kakini, E̩wñ chi ku me̩ fʼuko̩ uko̩ ki Jihofa te̩ daba, todu kʼe̩wñ du ki ño̩ ara ñwu me̩ ge̩ n? Todabu kʼame̩ hi Jihofa tinyo̩, owñ laño̩ hi ume̩ tinyo̩ ge̩. "
