Verse,Text
1,"Oñ e̩gba ku Reho̩boam lewa Je̩rusale̩m, i fʼabo unyi Juda kpai Be̩njamin do̩ jeju, one̩ ku ma chi chʼone̩ icham nyʼo̩gwo̩ko̩ o̩gbo̩ me̩la ku ma meju ogu, ku ma nyʼakogu bʼabo Israe̩l, ku ma dabi gba ojane̩ le̩ ñwu Reho̩boam. "
2,"O̩la Jihofa muda wʼugbo She̩maya, e̩ne̩ O̩jo̩, kakini, "
3,"E̩ nako̩la ñwu Reho̩boam, o̩ma So̩lo̩mo̩n, onu Juda, kpʼabo Israe̩l du ku ma jo̩ Juda kpai Be̩njamin kakini, "
4,"Abu ku Jihofa ka de̩ kakini, Ame̩ ki te̩gu nyʼo̩mo̩ n, me̩ ki la jogu kpʼamo̩maye-me̩ n: e̩ne̩ne̩ne̩ne̩ ki mudabi tʼunyi-wñ; todu ugbo mi oñ e̩wñ-i kwo. Ma la netirʼo̩la Jihofa, oñ ma mudabi elo ku ma che ku ma lo akobo̩ Je̩ro̩boam le̩."
5,"Reho̩boam la kwogugu Je̩rusale̩m, oñ i fʼewo ewo ko̩ oj ane̩ Juda tode̩gba kʼamone̩ awa kʼogu bʼo̩. "
6,"I fu Be̩tle̩he̩m kpʼEtam, kpai Te̩koa "
7,kpai Be̩t-zur kpai Shoko kpai Adulam 
8,kpai Gat kpai Maresha kpai Zif 
9,kpai Adoreim kpai Lakish kpai Azika 
10,"kpai Zo̩ra kpʼAijalo̩n kpai He̩bro̩n, ki jʼoj ane̩ Juda kpai Be̩njamin ko̩. Ewo, ewo ki nʼaku, i che. "
11,"I la che kʼewo ewo ki nʼaku le̩ ki nʼukpahiu, i la kʼame̩nuto̩gba jʼefu-wñ, i kʼuje̩wñ maja jʼo̩mo̩ kpʼekpo kpʼomi achiwebe̩te̩ma. "
12,"Oñ ef ewo ewo du i kʼu-gbe̩yo̩ kpʼo̩kwo̩ jo̩, i la che ku ma gbiti tabale. Owñ la ne̩ Juda kpai Be̩njamin."
13,"Tak amatama kpʼabo Lifai ku ma jʼoj ane̩ Israe̩l ugbo du, ke̩che̩ wʼugbo-wñ kwʼugbo du kʼalo̩me̩-ma kade. "
14,"Todu abo Lifai tʼadogbe, adogbe-ma no̩ kpʼane̩ ku ma ne̩, oñ ma lewa Juda kpai Je̩rusale̩m: todu Je̩ro̩-boam kpʼamo̩ma-wñ hiʼuma tinyo̩, kʼama ki we echuko̩lo̩ ugugu atama ñwu Jihofa; "
15,"tak i chi amatama ñw o̩la-wñ todu otete otete ki gbo̩gba, kpai tod ode ikpakachi kpai tod amo̩mokuno̩ kʼi che le̩. "
16,"Abo ku ma dʼe̩do̩ tʼatene Jihofa, O̩jo̩ e-Israe̩l, kwʼef o̩lo̩pu o̩lo̩pu Israe̩l du atʼuma ubi wa Je̩rusale̩m ku ma che iche̩bo̩ ñwu Jihofa, O̩jo̩ amata-ma. "
17,"Abe̩le̩ ma dʼugbiti ñw ojane̩ Juda, oñ ma je̩ ñwu Reho̩boam, o̩ma So̩lo̩mo̩n, kʼi nʼukpahiu gbogbo o̩do̩ me̩ta; todu ma le o̩na Defid kpai So̩lo̩mo̩n gbogbo o̩do̩ me̩ta."
18,"Reho̩boam la fʼo̩ya ne, owñ che Me̩halat, o̩ma Je̩rimot, o̩ma Defid e-e̩ne̩ke̩le̩; iye-wñ che Abiheil o̩ma E̩liyab kʼi chʼo̩ma Je̩si. "
19,I la fʼamo̩me̩ne̩ke̩le̩ bi ñw u; Jiush kpai Shamaraya kpai Zeham. 
20,"Ubi-wñ i ne̩ Maaka, o̩ma Absalo̩m; oñ i fʼAbaija kpʼAteai kpai Zaiza kpai She̩lomit, bi ñw u. "
21,"Reho̩boam la fe̩do̩ Maaka, o̩ma Absalo̩m, tʼamo̩ya-wñ kpʼamabadu-wñ du le. Todu i nʼo̩ya me̩gwe̩jo̩ kpʼabadu o̩gbo̩ me̩ta, i la fʼamo̩ma e̩ne̩ke̩le̩ ogu nyoke me̩jo̩ kpai amo̩ma onobule̩ o̩gbo̩ me̩ta bi. "
22,"Taku Reho̩boam fʼAbaija, o̩ma Maaka, chi kʼi chʼoji, kʼi chʼe̩nuto̩gba ef amo̩maye-wñ; todu ibe dʼef uwñ kʼi adʼu jʼonu. "
23,"I la fʼe̩wñ che ibe ibe, oñ i mʼamo̩ma-wñ e̩ne̩ke̩le̩ du ko kpatuka rʼugbo du oj ane̩ Juda kpai Be̩njamin, ugbo ewo du ki nʼaku; i la kʼuje̩wñ ñwu ma e̩kute̩. I ño̩ tene o̩ya wewe ñwu ma."
