Verse,Text
1,Taku Josaya fʼElaloji de ñwu Jihofa Je̩rusale̩m; ma la fʼe̩wñ Elaloji le̩ kpa o̩jo̩ e̩ke̩gwe̩le̩ ochu ejodudu. 
2,"Tak i hi amatama jo̩ ugugu ugugu e-ma, oñ i dʼugbe̩do̩ ñwu ma ku ma che e̩wñ-ma ef unyi Jihofa. "
3,"Tak i ka ñw abo Lifai ku ma fo̩ todu Jihofa ku ma la ko abo Israe̩l e̩wñ kakini, Dʼakpati alo kiafo̩ le̩ tef unyi ki So̩lo̩mo̩n, o̩ma Defid kʼi chʼonu Israe̩l ko̩ le̩; i dʼugbo kʼume̩ ne̩ ika ge̩ n. Fa-i ame̩ ki re̩ Jihofa, O̩jo̩-me̩, kpʼabo-wñ Israe̩l. "
4,"Me̩ ki la fʼo̩la-me̩ ñwo̩che jo̩ ukpe̩ru ukpe̩ru teju alu kʼunyi unyi amata-me̩ de̩, alu ku Defid onu Israe̩l kpai So̩lo̩mo̩n o̩ma-wñ ko̩ nyʼo̩takada. "
5,"Taku me̩ kwodago jʼef uña kiafo̩ le̩ alu kʼuche̩ uche̩ unyi unyi amata todu amo̩maye ku ma chʼamo̩ma amone̩-i de̩, teju alu kʼakwo̩ra unyi akwo̩ra unyi abo Lifai chʼe̩kpe̩ru jo̩. "
6,"Taku me̩ fʼElaloji kpa, ku me̩ fʼo̩la-me̩ che ku me̩ fo̩, oñ me̩ fʼu ñwo̩che jo̩ todu amo̩maye-me̩ ku ma ki che teju o̩la Jihofa kʼi lʼo̩wo̩ Mose̩s wa."
7,"Taku Josaya kʼame̩wño̩re̩ egini owñ chʼamo̩mala kpai amo̩mewo wa ne ate̩ tod amo̩ma amone̩ le̩, o̩chaka-wñ chʼutodu e̩wñ iche̩bo̩ Elaloji, tod abo du kʼeju mu dane̩ o̩mo̩; aluka-wñ che icham nyʼo̩gwo̩ko ogue̩gwa, manyʼamo̩kokuno̩ icham nyʼo̩gwo̩ko̩ me̩ta: e̩wñ-i kwef e̩wñ kʼonu ne̩. "
8,"Tak amagboji-wñ gʼe̩do̩la-ma kʼe̩wñ nyʼate̩ jo̩ tod amone̩ kpʼamatama kpʼabo Lifai. Hilkaya kpai Ze̩karaya kpai Jehaye̩l, ku ma chʼame̩nuto̩gba unyi O̩jo̩, mʼame̩wño̩re̩ icham nyʼo̩gwo̩ko̩ meji nyʼulo̩gwa kpʼo̩kokuno̩ oli me̩fa ko ñw amatama ku ma kowa che Elaloji. "
9,"Ko̩nanaya ge̩ kpai She̩maya kpai Ne̩tane̩l amo̩maye-wñ kpai Hashabaya kpai Jiaye̩l kpai Jo̩zabad, agboji abo Lifai, kʼame̩wño̩re̩ icham nyʼo̩gwo̩ko̩ me̩lu, kpʼamo̩kokuno̩ oli me̩gwa ñw abo Lifai ku ma ko wa che Elaloji."
10,"Abe̩le̩ ma fʼe̩wñ uko̩lo̩-wñ ñwo̩che jo̩, amatama la dago jʼuña e-ma, kpai uche̩ uche̩ abo Lifai, alu kʼonu tʼuko̩ ñwu ma le̩. "
