Verse,Text
1,"Oñ o̩la Jihofa wʼugbo Jona o̩ma Amitai, kakini, "
2,"Kwane̩, kʼe̩ lo tu Nine̩fa, ewo lile le̩, kʼe̩ takoya bʼo ma; todu e̩bie̩ne̩-ma mute̩gwu wʼo̩gba-mi me̩."
3,"Jona muda kwane̩ kʼi ra nyi Tarshish bʼeju Jihofa te̩. Oñ i gwo̩ru nyi Jo̩pa, i la fʼo̩ko̩ ki anyi Tarshish li; abe̩le̩ i fʼo̩me̩ ule̩-wñ ra, oñ i gwo̩ru nyʼef uwñ kʼi lebʼuma nyi Tarshish, kʼi kwo bʼeju Jihofa te̩."
4,"Ama Jihofa fʼafu lile ro̩ bʼeju ohimini le̩ ma, oñ i mud afu ki aju bie̩ne̩ bie̩ne̩ ej omi le̩, i bo̩ pe̩e̩ kʼo̩ko̩ le̩ ma mukpo̩fo̩. "
5,"Tak abo ku ma gwʼo̩ko̩ kwochokpo, oñ e̩ne̩ne̩ne̩ne̩-ma kwokwado̩ o̩jo̩ e-wñ; oñ ma mʼe̩wñ ki jʼef o̩ko̩ le̩ ko rikpolo nyʼef ohimini, todu kʼo̩ko̩ ki mutu nʼej omi ñw ma. Ama e̩gbale̩ Jona mugwo̩ru tʼo̩gane̩ o̩gane̩ o̩ko̩, oñ i dachi alʼolu-wñ kpanaa. "
6,"Tak onu o̩ko̩ lewʼugbo-wñ aka ñw u kakini, E-kʼe̩ che-i chʼe̩wñ? uwe̩, alolu-i. Kwane̩, kʼe̩ kwadʼO̩jo̩-we̩! Ikani O̩jo̩ adibete̩ wa, kʼa we elenyo̩."
7,"Tak e̩ne̩ne̩ne̩ne̩ ka ñw ekeji-wñ kakini, Lewa, kʼa rʼanya, kʼa ma tod e̩ne̩ oñ e̩wñ e̩bie̩ne̩-i bʼuwa ma-i. Abe̩le̩ ma fʼanya ro̩, oñ anya fi Jona mu. "
8,"Taku ma ka ñw u kakini, A agbo̩ko̩bʼe̩, kʼe̩ ka ñw a tod e̩ne̩ oñ e̩bie̩ne̩-i wa bʼuwa ma-i? E̩wñ chʼobe-we̩ kʼe̩ che? Ugbo e̩ kwo wa? Ugbo chʼane̩-we̩? Ichi e̩wñ e̩ che? "
9,"Tak i ka ñwu ma kakini, Abo Hibru u che; omi la arailo Jihofa, O̩jo̩ e-efojale kʼi chʼohimini kpai ane̩ e̩gbe̩. "
10,"Tak aboke̩le̩ le̩ kworailo ololo, oñ ma ka ñw u kakini, E-kʼe̩ che-i chʼe̩wñ? Todu aboke̩le̩ le̩ chema ka kʼi ara bʼeju Jihofa te̩, todabu kʼi ka ñwu ma."
11,"Taku ma ka ñw u kakini, Ab a achʼuwe̩, kʼohimini ki nye̩do̩ ñw a? Todu omi nacho̩ko̩ nyo̩gba alo waa. "
12,"Tak i ka ñw ma kakini, Mʼnmi du rikpolo tef ohimini, abe̩le̩ tak omi anye̩do̩ ñw me̩; todu u chema ka kʼutodu mi oñ afu lile-i wa bʼume̩ ma-i. "
13,"I chaka dʼabe̩le̩, aboke̩le̩ le̩ gwa ukpahiu ukpahiu ku ma dʼu wa mʼane̩, ma muda neke che n, todu ohimini nacho̩ko̩ nyo̩gba nana abʼuma ma."
14,"Todule̩ ma kwokwado̩ Jihofa, oñ ma kakini, A gbo̩ko̩bʼe̩ O Jihofa, a gbo̩ko̩bʼe̩, e̩ ki je̩ ñw a lenyo̩ tod oji e̩ne̩-i n, e̩ ki la dʼe̩bie̩ e̩ne̩ ki ma fʼudu n abʼuwa oji ma n; todu uwe̩, O Jihofa, alu ki rʼuwe̩ e̩do̩ oñ e̩ che-i. "
15,"Taku ma mi Jona du, oñ ma mʼu du rikpolo tef ohimini; tak ohimini we echo̩ko̩. "
16,"Tak aboke̩le̩ le̩ railo Jihofa ololo ololo, oñ ma dʼe̩wñ iche̩bo̩ wa ñwu Jihofa taku ma kwodoji."
17,Jihofa la fʼe̩ja lile ñwo̩che te̩ kʼi du Jona mi; oñ Jona dʼef ukulu e̩ja le̩ o̩ro̩ka me̩ta kpai odu me̩ta.
