Verse,Text
1,"Taku Jihofa ka ñwu Mose̩s kpai Aro̩n, i kakini, "
2,"Me̩ ka ñw amo̩ma Israe̩l, kakini, E̩gba kʼo̩la e̩ne̩ du agbʼe̩ño̩ hiaala, e̩ño̩-wñ le̩ adʼo̩ o̩la ji. "
3,"Alu kʼe̩daji-wñ ef e̩ño̩-wñ e̩gba hiaala ade̩ de̩; dagba o̩la-wñ agba hiaala dufu, dagba i ma dufu n, e̩daji i che ñw u. "
4,Ate̩ du kʼe̩ne̩ kʼi agbʼe̩ño̩ hiaala le̩ dachi oji-wñ mudaji; e̩wñ du kʼi la gugu oji-wñ adaji ge̩. 
5,"E̩ne̩ du kʼo̩la-wñ kwokado ate̩-wñ le̩ agwʼe̩wñ o̩la-wñ, tak i gwʼo̩la-wñ onugo ef omiofo, i la mudaji gbogbo tak olu ki tunyʼane̩. "
6,"Abe̩le̩ e̩ne̩ kʼi la gugu oj e̩wñ du kʼe̩ne̩ kʼi arʼe̩ño̩ le̩ gugu agwʼe̩wñ o̩la-wñ, tak i agwʼo̩la-wñ onugo ef omiofo, o̩la-wñ la adaji gbogbo tak olu ki tunyʼane̩. "
7,"E̩ne̩ kʼo̩la-wñ kadʼaño̩la e̩ne̩ kʼi arʼe̩ño̩ agwʼe̩wñ o̩la-wñ, kʼi la gwʼo̩la-wñ onugo ef omiofo, o̩la-wñ la adaji gbogbo tak olu ki tunyʼane̩. "
8,"I la che̩wñ kʼe̩ne̩ kʼi arʼe̩ño̩ fʼito̩ to̩ rʼe̩ne̩ ki fe̩ o̩la, mak e̩ne̩ le̩ agwʼe̩wñ o̩la-wñ kʼi la fʼo̩la-wñ onugo gwe̩ ef omiofo, o̩la-wñ la adaji gbogbo tak olu ki tunyʼane̩. "
9,Ohidi du kʼe̩ne̩ kʼi arʼe̩ño̩ le̩ gugu oji-wñ mudaji. 
10,"O̩la e̩ne̩ du kʼi la dʼo̩wo̩ kado e̩wñ ki hi ofe-wñ mo̩ la adaji gbogbo tak olu ki tunyʼane̩; oñ e̩ne̩ du kʼi la dʼe̩wñ abe̩le̩ nʼo̩wo̩ agwʼe̩wñ o̩la-wñ, tak i agwʼo̩la-wñ onugo ef omiofo, o̩la-wñ la adaji gbogbo tak olu ki tunyʼane̩. "
11,"E̩ne̩ du kʼe̩ne̩ kʼi arʼe̩ño̩ do̩wo̩kado e̩gba kʼi ma gwʼo̩wo̩-wñ ejodudu n, e̩ne̩ le̩ agwʼe̩wñ o̩la-wñ, tak i agwʼo̩la ef omifo, o̩la-wñ la adaji gbogbo tak olu ki tunyʼane̩. "
12,"E̩wñ eku du ku ma nʼama bo̩ kʼe̩ne̩ kʼi ar ʼe̩ño̩ le̩ do̩wo̩kado ma adʼu kpo̩fo̩; oñ e̩wñ eku du ku ma nʼoli fa, e-le̩ ma ala nyo̩ ef omiofo."
13,"Tak e̩gba kʼe̩ne̩ kʼi rʼe̩ño̩ le̩ ache kʼi fʼo̩la-wñ gworinyo̩ bʼe̩ño̩-wñ le̩ te̩, i abʼo̩jo̩ mebie ñw o̩la-wñ todu kʼi gwʼo̩la-wñ rinyo̩, oñ i agwe̩ e̩wñ o̩la-wñ; tak i agwe̩ o̩la-wñ onugo ef omiofo ki acha, tak i afe̩. "
14,"Tak o̩jo̩ e̩ke̩jo̩-wñ i akʼamikede meji cho̩kpo̩ni i chʼamo̩mo̩ke̩te̩be̩ meji, kʼi lewa o̩gba Jihofa ugbo alugbo̩na unyabo ujeju, tak i akʼo ñw atama; "
15,"oñ atama le̩ akʼe-le̩ wa chʼiche̩bo̩, oka-wñ chʼiche̩bo̩ adure, ekeji-wñ la chʼiche̩bo̩ e̩gujo; oñ atama le̩ ache e̩wñ e̩boma todu-wñ o̩gba Jihofa tod e̩ño̩-wñ ki dufu le̩. "
16,"I la che̩wñ kʼato̩ e̩ne̩ke̩le̩ du kwefu-wñ dufu, e̩gbale̩ i agwʼo̩la-wñ chaka ef omiofo, i la adaji gbogbo tak olu ki tunyʼane̩. "
17,"Ma la anʼomiofo gwe̩ e̩wñ o̩la du, kpai año̩ du kʼato̩ le̩ tʼo̩, i la mudaji gbogbo tak olu ki tunyʼane̩. "
18,"I la che̩wñ kʼe̩ne̩ke̩le̩ bʼonobule̩ dachi kʼi mʼo̩la da, ama meji le̩ agwʼo̩la ef omiofo, oñ ma mudaji gbogbo tak olu ki tunyʼane̩."
19,"I la che̩wñ kʼonobule̩ agbʼe̩bie̩ kʼi chʼe-kʼi agba dufu ochu ochu le̩, mak i adʼef o̩la e̩daji-wñ le̩ gbogbo o̩jo̩ mebie, e̩ne̩ du kʼi la do̩wo̩kadʼo mudaji gbogbo tak olu ki tunyʼane̩. "
20,Oñ e̩wñ du kʼonobule̩ le̩ dachi oji-wñ ef e̩daji-wñ le̩ mudaji; e̩wñ du kʼi la gugu oji-wñ mudaji ge̩. 
21,"E̩ne̩ du kʼo̩la-wñ la kadʼate̩-wñ agwe̩ e̩wñ o̩la-wñ onugo, kʼi la fʼo̩la-wñ gwe̩ ef omiofo, o̩la-wñ la mudaji gbogbo tak olu ki tunyʼane̩. "
22,"E̩ne̩ du kʼo̩la-wñ la kad e̩wñ kʼi gugu oji-wñ agwe̩ e̩wñ o̩la-wñ, kʼi laño̩ gwʼo̩la-wñ onugo ef omiofo, o̩la-wñ la mudaji gbogbo tak olu ki tunyʼane̩; "
23,"dagba kʼi chʼate̩, dagba ki chʼe̩wñ kʼonobule̩ le̩ gugu oji-wñ, e̩gba kʼe̩ne̩ke̩le̩ do̩wo̩kadʼo mak o̩la-wñ mudaji gbogbo tak olu ki tunyʼane̩. "
24,"I la che̩wñ kʼe̩ne̩ du bʼo̩ dachi, kʼo̩la e̩kpabie̩-wñ kwo tʼo̩ o̩la, mak o̩la e̩ne̩ le̩ mudaji gbogbo o̩jo̩ mebie; ate̩ du kʼe̩ne̩ke̩le̩ le̩ dachi oji-wñ ño̩ mudaji ge̩."
25,"I la che̩wñ kʼo̩la onobule̩ rʼe̩bie̩ o̩jo̩ wewe ki ma chʼiko elifo̩-wñ n, abe̩k iche̩wñ kʼe̩bie̩ le̩ kpo̩kpe̩ tʼalu kʼiko elifo̩-wñ de̩ le, aluka o̩jo̩ du kʼere̩bie̩ e-o̩la e̩kpabie̩-wñ akade i adʼef o̩la e̩daji-wñ; ef o̩jo̩ elifo̩-wñ n, abe̩le̩ i mudaji. "
26,"Ate̩ du kʼi dachi oji-wñ o̩jo̩ du kʼi arʼe̩bie̩ kade ade̩ alu kʼate̩ elifo̩-wñ de̩ ñw u; oñ e̩wñ du kʼi la gugu oji-wñ mudaji, alu kʼe̩daji iko elifo̩-wñ de̩. "
27,"E̩ne̩ du kʼi la do̩wo̩kadʼe̩wñ le̩ mudaji ge̩; i la agwe̩ e̩wñ o̩la-wñ, kʼi la fʼo̩la-wñ onugo gwe̩ ef omiofo, i la mudaji gbogbo tak olu ki tunyʼane̩. "
28,"Ama iche̩wñ kʼi fe̩ bʼe̩bie̩ eru-wñ te̩, tak i abʼo̩jo̩ mebie ñw o̩la-wñ, ubile̩ tak i afe̩. "
29,Tak o̩jo̩ e̩ke̩jo̩-wñ i akʼamikede meji abe̩k amo̩mo̩ke̩te̩be̩ meji wa ñw atama ugbo alugbo̩na unyabo ujeju. 
