Verse,Text
1,"Oñ Jihofa ka ñwu Mose̩s kpai Aro̩n, kakini, "
2,"Me̩ ka ñw amo̩ma Israe̩l kakini, E̩wñ ki jʼef e̩la abe̩re̩me̩le̩ ef e̩wñ iñmi du ki jʼile̩ kʼame̩ aje̩ de̩. "
3,"E̩wñ du kʼe̩re̩-wñ chʼe̩kpana, kʼi la chʼabetikpa, kʼi atije̩, kʼi jʼef ame̩la abe̩re̩me̩le̩ e-le̩ me̩ aje̩. "
4,"Ama abo ki atije̩ abe̩k e̩re̩-ma chʼe̩kpana kʼame̩ ma aje̩ ni de̩: inyakulumi, todabu kʼi atije̩ kʼe̩re̩-wñ ma la kpana n, i chʼe̩wñ elifo̩ ñwu me̩. "
5,"Ekili kʼi atije̩ kʼe̩re̩-wñ muda kpana n, owñ chʼe̩wñ elifo̩ ñwu me̩. "
6,"Kpai adeji kʼi atije̩ kʼe̩re̩-wñ ma la kpana n, chʼe̩wñ elifo̩ ñwu me̩. "
7,"Kpai oko kʼe̩re̩-wñ chʼe̩kpana, kʼi chʼabetikpa, kʼi ma la atije̩ n, chʼe̩wñ elifo̩ ñwu me̩. "
8,"Ame̩ ki je̩ e̩la abʼe-le̩ n, me̩ ki la do̩wo̩kado oku-ma n; ma chʼe̩wñ elifo̩ ñwu me̩."
9,"E̩wñ ku me̩ aje̩ ef ame̩wñ ki jʼef omi de̩. E̩wñ du ki nʼugwomi kpai ikpe̩ ki jʼef omi tʼef ohimini, tʼef aji, me̩ aje̩ e-le̩. "
10,"Ame̩wñ du ki muda jʼef ohimini kpai aji ki achiche̩ ef omi, kpai ame̩wñ iñmi du ku ma jʼef omi kʼi ma la nʼugwomi kpai ikpe̩ n achʼe̩wñ e̩de̩fulu ki achʼone̩ ire̩. "
11,"Abo le̩ achʼe̩wñ e̩do̩fulu ki achʼone̩ ire̩ alo waa; ame̩ ki jʼe̩la-ma n, oku-ma ki chʼe̩wñ eju je̩ ñwu me̩ pio. "
12,"E̩wñ du ki jʼef omi kʼi ma ne̩ ugwomi kpai ikpe̩ n, abʼe-le̩ ki chʼe̩wñ e̩do̩fulu ki achʼone̩ ire̩ ñwu me̩ gbogbo alo."
13,"E̩wñ ki la achʼe̩wñ e̩do̩fulu ki achʼume̩ ire̩ ef ame̩we̩ de̩: me̩ ki je̩ e-le̩ n, e̩wñ ki akʼone̩ e̩do̩fulu ire̩ ma che: ugbono kpai opupu kpai o̩re̩, "
14,okokolo kpai olokopio uche̩ uche̩-wñ 
15,"kpai o̩tagalama du uche̩ uche̩-wñ, "
16,"obijim kpai aja kpai ugu o̩lʼohimini abadi kpai uche̩ uche̩ amuji du, "
17,"kpai ogugu, kpai anumure kpai ogugu omoko̩ "
18,kpai ugo kpai o̩kpamadu kpai ugunu 
19,"kpai utu, kpai eje uche̩ uche̩-wñ, kpai apie̩pie̩ kpai ido̩."
20,E̩wñ du kʼi nʼika kʼi nʼe̩re̩ me̩le̩ alule̩ abʼe-le̩ chaka chʼe̩wñ e̩do̩fulu ire̩ ñwu me̩. 
21,"Me̩ muda aje̩ e̩wñ ki nʼika kʼi nʼe̩re̩ me̩le̩ alule̩, e-kʼi nʼikolo kado e̩re̩-wñ kʼi ane̩ roko ane̩. "
22,"Ef ame̩wñ le̩ e-ku me̩ aje̩ de̩: akubaliba uche̩ uche̩-wñ, kpai imiejo oji bo̩bo̩lo̩ uche̩ uche̩, kpai ateteleku uche̩ uche̩-wñ kpai akpachi uche̩ uche̩-wñ. "
23,Ama ame̩wñ du ki bo̩ ki nʼika kʼi ño̩ nʼe̩re̩ me̩le̩ achʼe̩wñ e̩do̩fulu kʼi achʼume̩ ire̩.
24,"Lugbo abo e-le̩ o̩la-me̩ adaji; e̩ne̩ du kʼo̩la-wñ kado oku-ma, o̩la-wñ adaji gbogbo tak olu tunyʼane̩, "
25,"e̩ne̩ du kʼi dʼoku-ma re nʼo̩wo̩, e̩ne̩ le̩ agwʼe̩wñ o̩la-wñ, o̩la-wñ la mudaji gbogbo tak olu ki tunyane̩. "
26,"E̩la abe̩re̩me̩le̩ du kʼe̩re̩-wñ chʼe̩kpana, kʼi ma chʼabetikpa n, abe̩k i ma la tije̩ n chʼe̩wñ elifo̩ ñwu me̩; e̩ne̩ du kʼo̩la-wñ kadʼabʼe-le̩, mak o̩la-wñ mudaji. "
27,"E̩wñ du ki adʼadaba o̩wo̩ bʼane̩ ma ef ame̩wñ iñmi ku ma nʼe̩re̩ me̩le̩ alule̩ du chʼe̩wñ elifo̩ ñwu me̩; e̩ne̩ du kʼo̩la-wñ kadʼoku-ma, mak o̩la-wñ mudaji gbogbo tak olu ki tunyane̩. "
28,E̩ne̩ du kʼi dʼoku-ma nʼo̩wo̩ agwʼe̩wñ o̩la-wñ; o̩la-wñ mudaji gbogbo tak olu ki tunyane̩; ame̩wñ le̩ chʼelifo̩ ñwu me̩.
29,"Abʼe-i chʼe̩wñ elifo̩ ñwu me̩ ef ame̩wñ ki afa, ku ma fa ane̩pe̩te̩-i: aule̩ kpai ikeleku kpai uche̩ uche̩ olodo lile, "
30,kpai abibie̩ kpai abaji kpai abuta kpai igbi kpai ailojegbe̩. 
31,"Abo e-le̩ chʼe̩wñ elifo̩ ñwu me̩ ef e̩wñ du ki afa; e̩ne̩ du kʼo̩la-wñ kadʼoku-ma, o̩la-wñ mudaji gbogbo tak olu ki tunyane̩. "
32,"E̩wñ du kʼoku-maʼka lewa nu, e̩wñ le̩ mudaji, dagba i chʼe̩wñ eku ku ma nʼoli che, abe̩k e̩wñ ku ma du tʼo̩la, abe̩k año̩, abe̩k akpulu, owñ chʼe̩wñ eku du kʼi chʼe-ku ma ne̩ chʼuko̩lo̩; ma ki du tunyʼomiofo tila, i mudaji gbogbo tak olu ki tunyane̩; e̩gbale̩ tak i afe̩. "
33,"E̩wñ eku ku ma la nʼama bo̩, e-du ki che kʼoka-wñ muñwa tefu-wñ, mak e̩wñ du ki dʼefu-wñ mudaji, me̩ la adʼe-le̩ kpo̩fo̩. "
34,Uje̩wñ du ku ma je̩ e-kʼomiofo le̩ kado mudaji; omi du ku ma ñmo̩ kʼi dʼef e̩wñ eku abe̩le̩ mudaji. 
35,"E̩wñ du ki che kʼoku-ma muñwa nu, mudaji; dagba i chʼigbeli, dagba i chʼado, ekpo̩fo̩ ma akpo̩fo̩ ye̩ge̩ye̩ge̩; i mudaji me̩; e̩wñ elifo̩ i ache ñwu me̩. "
36,"Ama ugbo kʼomiofo abi kwef ane̩ dufu kpai obuga ugbo kʼomi gbagu, e-le̩ afe̩; ama e̩wñ du ki kado oku-ma adaji. "
37,"I la che̩wñ kʼoku-ma ugboʼka kado ulu e̩wñ ku ma tene edu gbe̩, e-le̩ fe̩; "
38,"i muda che̩wñ ku ma che omiofo nyʼulu le̩ tak oku-maʼka ñwa tʼo̩, i chʼe̩wñ elifo̩ ñwu me̩."
39,"I la che̩wñ kʼe̩la abe̩re̩me̩le̩ du e-ku me̩ je̩ leku tinyo̩ ofo, e̩ne̩ ki ado̩wo̩kadʼoku-wñ adaji gbogbo tak olu ki tunyane̩. "
40,"E̩ne̩ ki la je̩ e̩la oku le̩ agwʼe̩wñ o̩la-wñ, oñ o̩la-wñ adaji gbogbo tak olu ki tunyane̩; kpai e̩ne̩ ki dʼoku-wñ nʼo̩wo̩ ge̩, e̩ne̩ le̩ agwʼe̩wñ o̩la-wñ, oñ i adaji gbogbo tak olu ki tunyane̩."
