Verse,Text
1,Ama uwe̩ ki nako̩la e̩wñ ki chʼeju uko̩-o̩la o̩lafia; 
2,"eju abogijo ki nafe̩rane̩, ama ki jʼef e̩wñ ki chʼeju-wñ ñw o̩kone̩, ibe-ma ki wane̩, ama ki nʼo̩lafia ef e̩do̩-ekono kpʼef ufe̩do̩, kpʼef e̩do̩-elichi. "
3,"Abe̩le̩ ge̩, abobule̩ ogijo ki ño̩ jʼef udago e-ma, alu ki chʼeju-wñ ñw e̩ne̩ o̩lO̩jo̩, ama ki bulu mʼone̩ n, ama ki chʼadu o̩te̩ n, ama ki chʼama-kone̩ e̩wñ o̩me̩me̩le̩; "
4,"todu kʼama ki ko̩ abigbe̩le̩ ibe ku ma che̩do̩ amo̩ko̩-ma ku ma laño̩ che̩do̩ amo̩ma-ma, "
5,"ku ma che e̩wñ ibe ibe kʼo̩la-ma ki de̩ yaala, ama ki fejutʼunyi e-ma, ama ki chʼame̩ne̩nyo̩, ama ki fʼo̩la-ma kamu-hite̩ ñwu amo̩ko̩ e-ma todu kʼamone̩ ki we echakpabie̩ o̩lO̩jo̩: "
6,"e̩ dugbe̩do̩ ñw abokolobia abe̩le̩ kʼibe-ma ki wane̩, "
7,"e̩ namʼo̩la-we̩ ne̩ ugbo e̩wñ du kʼe̩ chʼuwo̩li uko̩lo̩ o̩me̩me̩le̩ eche; uko̩-o̩la kʼe̩ kʼone̩ ki nʼe̩che̩ n, ibe-we̩ ki chʼe-o̩kone̩; "
8,"o̩la-alu-we̩ ki chʼo̩la o̩lafia ku ma ma neke kpʼo̩ bie̩ n, todu kʼanyo̩ ki mu e̩ne̩ ki ako bʼe̩ abu kʼi ma li e̩wñ e̩fule̩fu ugbo we̩ kʼi aka n. "
9,"Amadu ki nafʼo̩la-ma kamuhite̩ ñw abo ki ne̩ ma, ku ma nyo̩ ma eju ef e̩wñ du; ama ki jʼuma iñwa n; "
10,"ama ki la chʼo̩wo̩ kwe̩ kwe̩ n, ama ki duñe̩ña ka ku ma chubi amodu-ma alu du ef e̩wñ ki nyo̩; todu kʼama ki chʼo̩ñwe̩ nyʼuko̩-o̩la O̩jo̩, E̩najadu-wa, ef e̩wñ du."
11,"Todu ufe̩do̩-e̩nyo̩ e-O̩jo̩ kʼi ane̩ ujadu wa ñw e̩ne̩ du kwotejugede me̩, "
12,"i nʼako̩ wa, todu kʼawa ki raire̩ e̩wñ du ki ma kpe̩do̩rʼO̩jo̩ n kpai e̩ño̩ e̩wñ ile̩ e̩che, kʼa ki deju jʼef o̩kpanachi ki de̩ abajo̩-i kpai ibe ki wane̩ kpʼef o̩kpakpa kpʼekpe̩do̩rʼO̩jo̩; "
13,"kʼa jo̩ aneju ugbede kʼa kibeno le̩ kpʼutejugede ojima O̩jo̩ lile kpai E̩najadu-wa Kraist Jisus, "
14,"kʼi mʼo̩la-wñ duchele todu wa todu kʼi la wa tane̩ bʼo̩wo̩ ugbite̩re̩ du te̩, kʼi laño̩ fʼamone̩ gwe̩hiolo ñw o̩la-wñ kʼi ne̩ ma, ku ma go̩laru uko̩lo̩ o̩me̩me̩le̩."
15,"E̩ nanʼo̩la e̩wñ-i aka, e̩ ki ne̩ adugbe̩do̩ ñw one̩, e̩ nadu bi ma alu du ku ma ñwa ñw one̩. E̩ ki je̩ ñw e̩ne̩ du nʼibe fʼibe e-we̩ du n."
