Verse,Text
1,"Musa tare da dattawan Isra’ila suka umarci mutane suka ce, “Ku kiyaye dukan umarnai da na ba ku a yau. "
2,Sa’ad da kuka haye Urdun zuwa cikin ƙasar da 
3,"Ku rubuta dukan waɗannan kalmomin doka a kansu, sa’ad da kuka haye kuka shiga ƙasar da "
4,"Sa’ad da kuma kuka haye Urdun, ku kakkafa waɗannan duwatsu a bisa Dutsen Ebal, kamar yadda na umarce a yau, ku yi musu shafe da farar ƙasa. "
5,Ku gina bagade wa 
6,Ku gina bagaden 
7,"Ku miƙa hadayun salama a can, kuna ci, kuna farin ciki a gaban "
8,Za ku kuma rubuta a fayyace dukan kalmomin wannan doka a kan waɗannan duwatsun da kuka kakkafa.”
9,"Sai Musa da firistoci waɗanda suke Lawiyawa suka ce wa dukan Isra’ila, “Ku yi shiru, ya Isra’ila, ku saurara! Yanzu kun zama mutanen "
10,Ku yi biyayya ga 
11,"A wannan rana Musa ya umarce mutane,"
12,"Sa’ad da kuka haye Urdun, sai waɗannan kabilai su tsaya a bisa Dutsen Gerizim su sa wa jama’a albarka, wato, kabilar Simeyon, Lawi, Yahuda, Issakar, Yusuf da Benyamin. "
13,"Waɗannan kabilai kuma za su tsaya a bisa Dutsen Ebal su furta la’ana, wato, kabilar Ruben, Gad, Asher, Zebulun, Dan da Naftali."
14,"Lawiyawa za su karanta wa dukan mutanen Isra’ila da babbar murya su ce,"
15,"“La’ananne ne mutumin da ya sassaƙa siffa, ko ya yi zubin gunki, abar ƙyama ce ga "
16,“La’ananne ne mutumin da ya ƙasƙantar da mahaifinsa ko mahaifiyarsa.”
17,“La’ananne ne mutumin da ya gusar da dutsen da aka kafa don nuna shaidar iyaka.”
18,“La’ananne ne mutumin da ya karkatar da makaho daga hanya.”
19,"“La’ananne ne mutumin da ya yi rashin adalci ga baƙo, maraya ko gwauruwa.”"
20,"“La’ananne ne mutumin da ya kwana da matar mahaifinsa, gama ya ƙasƙantar da gadon mahaifinsa ke nan.”"
21,“La’ananne ne mutumin da ya yi jima’i da dabba.”
22,"“La’ananne ne mutumin da ya kwana da ’yar’uwarsa, ’yar mahaifinsa ko ’yar mahaifiyarsa.”"
23,“La’ananne ne mutumin da ya kwana da mahaifiyar matarsa.”
24,“La’ananne ne mutumin da ya kashe maƙwabcinsa a ɓoye.”
25,“La’ananne ne mutumin da ya karɓi cin hanci don yă kashe marar laifi.”
26,“La’ananne ne mutumin da bai yi na’am da kalmomin wannan doka ta wurin aikata su ba.”
