Verse,Text
1,Sa’ad da 
2,Sa’ad da kuma 
3,"Kada ku yi auratayya da su. Kada ku ba da ’ya’yanku mata wa ’ya’yansu maza, ko ku ɗauko ’ya’yansu mata wa ’ya’yanku maza. "
4,"Gama za su juye ’ya’yanku maza daga bina, su bauta waɗansu alloli, fushin "
5,"Ga abin da za ku yi da su, za ku rurrushe bagadansu, ku ragargaza keɓaɓɓun duwatsunsu, ku farfashe ginshiƙan Asheransu, ku kuma ƙona gumakansu da wuta. "
6,Gama ku mutane masu tsarki ne ga 
7,Ba don kun fi sauran al’ummai yawa ne ya sa 
8,Amma ya zama haka domin 
9,"Saboda haka, ku sani cewa "
10,Amma
11,"Saboda haka, sai ku lura, ku bi umarnai, ƙa’idodi, da dokokin nan da nake ba ku a yau."
12,"In kuka mai da hankali ga waɗannan dokoki, kuka kuma yi hankali ga bin su, to, "
13,"Zai ƙaunace ku, yă albarkace ku, yă kuma ƙara yawanku. Zai albarkaci ’ya’yanku, amfanin gonarku; hatsinku, sabon ruwan inabinku da kuma mai, ƙanana shanunku, da ’yan tumaki na tumakinku, a ƙasar da ya rantse wa kakanninku cewa zai ba ku. "
14,"Za a albarkace ku fiye da waɗansu mutane; babu wani cikin maza ko matanku da zai kasance babu haihuwa, ba kuwa wata dabbarku da za tă kasance babu haihuwa. "
15,Ubangiji
16,Dole ku hallaka dukan mutanen da 
17,"Wataƙila ku ce wa kanku, “Waɗannan al’ummai sun fi mu ƙarfi. Yaya za mu kore su?” "
18,Amma kada ku ji tsoronsu; ku tuna da kyau abin da 
19,"Kun ga da idanunku, manyan gwaje-gwaje, alamu masu banmamaki da al’ajabai, hannu mai ƙarfi da kuma mai ikon da "
20,"Ban da haka ma, "
21,"Kada ku tsorata saboda su, gama "
22,Da kaɗan da kaɗan 
23,Amma 
24,"Zai ba da sarakunsu a hannunku, za ku kuwa shafe sunayensu daga duniya. Babu wani da zai yi tsayayya da ku, za ku hallaka su. "
25,"Ku ƙone siffar allolinsu da wuta. Kada ku yi ƙyashin azurfa ko zinariyar da aka rufe allolin da ita, Kada ku kwashe su, don kada su zamar muku tarko, gama abin ƙyama ne ga "
26,"Kada ku kawo abin ƙyama cikin gidajenku, domin kada ku zama kamar su. Gaba ɗaya ku yi ƙyamarsu, ku ƙi su, gama an ware su, sun zama domin a hallaka."
