Verse,Text
1,"Mgbe ihe ndị a gasịrị, ka iwe eze Ahasuerọs dajụrụ, ọ malitere iche echiche banyere Vashti. O chetara ihe Vashti mere, chetakwa ihe e kpebiri banyere ya. "
2,"Mgbe ahụ, ndị na-ejere eze ozi sịrị ya, “Ka anyị gaa chọtara eze ụmụ agbọghọ na-amaghị nwoke mara mma ile anya. "
3,"Ka eze họpụta ndị nchịkọta nʼisi obodo niile, ndị ga na-ahọpụta, ma na-akpọbatakwa ụmụ agbọghọ ndị a niile mara mma, nʼụlọeze dị na Susa. Ka Hegai, onozi eze bụrụkwa onye ga-elekọta ndị inyom ndị a. Ka e jirikwa ihe ịchọ mma niile chọọ ha mma dịka o si kwesi. "
4,"Emesịa, nwaagbọghọ ahụ ihe ya masịrị eze karịa ga-abụ nwunye eze nʼọnọdụ Vashti.” Ntụpụta a tọrọ eze ụtọ nke ukwuu. O nyere ha ike ka ha malite na-atụfughị mgbe."
5,"Nʼoge a, enwere otu onye Juu nọ nʼobodo Susa nke ewusiri ike, a na-akpọ Mọdekai nwa Jaịa, nwa Shimei, nwa Kish, onye Benjamin. "
6,"Ọ bụ onye a dọtara nʼagha mgbe Nebukadneza bibiri Jerusalem. Nʼoge ahụ, e mere ka ọ hapụ obodo ya gaa biri na Babilọn bụkwa oge a dọtakwara Jekonaya"
7,"Mọdekai nwere nwa nwanne nna ya, aha ya bụ Hadasa, ma a na-akpọkwa ya Esta, onye mara mma nʼahụ dịkwa mma ile anya. Nne ya na nna ya anwụọla, ma Mọdekai kpọbatara ya nʼụlọ ya zụọ ya dịka nwa ya nwanyị."
8,"Ya mere, nʼihi iwu ahụ eze nyere, e mere ka ọtụtụ ụmụ agbọghọbịa bịa na Susa, nʼime ụlọ ukwu eze. Ọ bụkwa Hegai na-elekọta ha niile. A kpọbatakwara Esta nʼụlọeze nyefee ya Hegai nʼaka, onye na-elekọta ebe obibi ndị iko nwanyị eze. "
9,"Ọ masịrị ya, ọ natakwara ihuọma nʼebe ọ nọ. Ngwangwa ọ malitere inye ya nri pụrụ iche, na ihe ndị ahụ niile e ji edozi ahụ na ịchọ mma. O sitere nʼetiti ụmụ agbọghọ nọ nʼụlọeze họpụta ụmụ agbọghọ asaa ndị na-ejere Esta ozi. O duuru ya na ndị na-ejere ya ozi dubaa nʼebe kachasị mma nʼogige ebe ndị inyom eze bi."
10,"Ma Esta agwabeghị onye ọbụla obodo ya maọbụ ihe banyere ezinaụlọ ya, nʼihi na Mọdekai nyere ya iwu ka ọ ghara ịgwa onye ọbụla. "
11,"Ụbọchị niile, Mọdekai na-abịa nʼogige ụlọ ndị inyom na-ajụ ase otu Esta mere, nʼịchọpụta otu ihe si agara ya."
12,"Tupu o ruoro nwaagbọghọ ọbụla ibakwuru eze Sekses, ọ ga-anọzu ọnwa iri na abụọ nʼebe a na-achọ ya mma dịka iwu e nyere banyere ịchọ mma ndị inyom si dị. A ga-eji mmanụ máá chọọ ya mma ọnwa isii, werekwa mmanụ isi ụtọ dị iche iche, na ihe ịchọ mma ndị ọzọ kwadoo ya nʼime ọnwa isii nke ọzọ. "
13,"Nʼụzọ dị otu a, ka nwaagbọghọ ọbụla ga-adị gakwuru eze, bụ Sekses. A na-enye ya ihe ọbụla ọ chọrọ site nʼebe obibi ha nke o ji aba nʼụlọeze. "
14,"A na-eme ka ọ banye nʼụlọeze nʼanyasị, ma nʼụtụtụ, ọ na-alọghachi nʼụlọ ọzọ nke dị nʼebe ụmụ nwanyị eze bi. Nʼebe ahụ ka Shashgaz, onozi eze nọ na-elekọta ndị iko nwanyị eze. Ọ gakwaghị alọghachi nʼebe eze ọzọ karịakwa ma ihe ya ọ masịrị eze, eze akpọọ ya ka ọ bịaghachi ọzọ."
15,"Mgbe oge Esta (ada Abihail, onye bụ nwanne nna Mọdekai, onye kpọọrọ nwantakịrị nwaagbọghọ a ka ọ bụrụ nwa nke ya) ga-eji gaa nʼihu eze ruru, ọ nabatara ndụmọdụ Hegai, onozi ahụ na-elekọta ndị inyom. Ọ hụtara amara nʼihu mmadụ niile ndị hụrụ ya. "
16,E mere ka Esta bakwuru eze nʼọnwa nke iri nʼafọ nke asaa nke ọchịchị eze Ahasuerọs.
17,"Eze hụrụ Esta nʼanya karịa ụmụ agbọghọ ndị ọzọ niile. Ọ natara amara na mmasị eze karịa ụmụ agbọghọ na-amaghị nwoke ndị ọzọ. Ya mere, o weere okpueze kpukwasị ya nʼisi mee ya eze nwanyị nʼọnọdụ Vashti. "
18,"Eze kpọrọ oke oriri, nʼihi Esta, nye ndịisi ọchịchị ya niile na ndị ozi ya niile. Ọ kpọsara ezumike nye ndị ọrụ niile nʼalaeze ya, ma kesaakwa onyinye nye ọtụtụ ndị mmadụ dịka eze pụrụ ime."
19,"Mgbe a chịkọtara ụmụ agbọghọ ndị a na-amaghị nwoke nke ugboro abụọ, Mọdekai nọ ala nʼọnụ ụzọ ama eze. "
20,"Ma Esta emebeghị ka onye ọbụla mara ihe banyere ezinaụlọ ya maọbụ obodo ya, dịka Mọdekai nyere ya nʼiwu, nke ọ na-emeri mgbe a na-azụlite ya."
21,"Otu ụbọchị, mgbe Mọdekai nọ nʼọrụ nʼọnụ ụzọ ama ụlọ ukwu eze, ndị onozi abụọ eze nwere, aha ha bụ Bigtan na Teresh, ndị na-eche ọnụ ụzọ ụlọeze nche, were iwe megide eze. Ha gbara izu kpebie na ha ga-egbu eze Sekses. "
22,"Ma Mọdekai chọpụtara nzube ọjọọ a gwa ya Esta, nwunye eze, onye gwara eze, meekwa ka eze mata na ọ bụ Mọdekai gwara ya. "
23,"Mgbe e nyochara kwu a, chọpụta na ọ bụ eziokwu, e jidere mmadụ abụọ ahụ kwụgbuo ha nʼosisi. E dekwara ihe ndị a niile nʼihu eze nʼime akwụkwọ akụkọ ihe e mere."
