Verse,Text
1,"Nʼotu ụbọchị ahụ, Ahasuerọs bụ eze, nyefere Esta nwunye eze akụnụba niile"
2,"Mgbe ahụ, eze wepụtara ọlaaka ikike ya, nke a gbapụtara site nʼaka Heman nye ya Mọdekai. Esta mekwara Mọdekai onye nlekọta akụnụba Heman."
3,"Ọzọkwa, Esta bịara nʼihu eze daa nʼala nʼụkwụ eze rịọ ya arịrịọ nʼanya mmiri ka ọ kwụsị echiche ọjọọ ahụ Heman onye Agag, chere megide ndị Juu. "
4,"Eze setịpụrụ mkpara ọlaedo ya nye Esta. Esta biliri, guzo nʼihu eze, "
5,"ọ sịrị, “Ọ bụrụ na ọ dị eze mma, ọ bụrụkwa na m hụtara amara nʼihu ya, bụrụkwa ihe ziri ezi nʼanya eze, ọ bụrụkwa na ihe m masịrị ya, ka ede iwu nʼakwụkwọ ịkagbu ozi Heman nwa Hamedata, onye Agag, nke o chepụtara dee ime ka a laa ndị Juu nʼiyi nʼala niile eze na-achị. "
6,"Nʼihi na m ga-esi aṅaa nagide ya, ịhụ ka a na-egbu ndị m, na-alakwa ụmụnna m nʼiyi?”"
7,"Mgbe ahụ, eze bụ Ahasuerọs gwara Esta nwunye eze na Mọdekai onye Juu okwu sị ha, “Enyela m Esta akụnụba Heman, ha akwụgbukwaala Heman nʼosisi, nʼihi na ọ chọrọ ịla ndị Juu nʼiyi. "
8,"Ugbu a, deenụ akwụkwọ ozi banyere ndị Juu niile, dee ihe ọbụla dị mma nʼanya unu nʼaha eze. Werekwa ọlaaka ikike eze kaa ya akara, nʼihi na ọ dịghị akwụkwọ ọbụla e dere nʼaha eze, kaakwa ya akara mgbaaka eze nke a pụrụ imegharị.”"
9,"Otu mgbe ahụ, akpọrọ ndị ode akwụkwọ eze. Ọ bụ nʼiri abalị na atọ nke ọnwa atọ nʼafọ nke bụ ọnwa Sivan ka ihe ndị a mere. Ha dere iwu niile Mọdekai nyere banyere ndị Juu, ndịisi ọchịchị niile na ndị ọchịchị"
10,"Mọdekai dere akwụkwọ ahụ nʼaha eze, bụ Ahasuerọs, werekwa ọlaaka ikike eze kaa ya akara, zipụ akwụkwọ ndị a site nʼaka"
11,"Akwụkwọ nke iwu eze a, nyere ndị Juu niile nọ nʼobodo ọbụla ike izukọta nʼotu maka ịzọ ndụ ha, nyekwa ha ikike ibibi, gbuo ma laa nʼiyi ndị agha nke mba ọbụla, maọbụ ala ndị ahụ a na-achị achị bụ ndị nwere ike ịla ha, ndị inyom ha na ụmụntakịrị ha nʼiyi, na ịpụnara ha akụnụba ha. "
12,Ụbọchị a akara aka maka ndị Juu ime ihe ndị a nʼobodo niile nʼalaeze eze Ahasuerọs bụ nʼabalị iri na atọ nke ọnwa Ada.
13,"E kwukwara nʼakwụkwọ iwu ahụ na a ghaghị ịnabata iwu eze ahụ nʼobodo ọbụla dị nʼalaeze ya. E kwukwara na a ga-agụpụtara ya mmadụ niile, kọwazie ya ime ka ndị Juu niile nọdụ na njikere imeri ndị iro ha."
14,"Ndị ahụ na-agba ọsọ, bụ ndị na-ebu akwụkwọ ozi, nọkwasịrị nʼelu ịnyịnya eze mee ngwangwa pụọ, ebe iwu eze kwaliri ha. E nyekwara iwu a na Susa."
15,"Mgbe Mọdekai si nʼihu eze pụọ, o yi uwe ndị eze nke na-acha ọcha, na nke na-achakwa anụnụ anụnụ, kpurukwa okpueze ọlaedo dị ukwuu, na uwe mwụda e ji ezi akwa nke na-acha odo odo dụọ nʼahụ ya. Obodo Susa tiri mkpu ṅụrịakwa ọṅụ. "
16,"Nye ndị Juu nʼonwe ha, ọ bụ oge ịṅụrị ọnụ, obi ụtọ na nsọpụrụ. "
17,"Na mpaghara alaeze ahụ niile, na nʼobodo ọbụla nke iwu eze ahụ bịaruru, e nwere ọṅụ na obi ụtọ nʼetiti ndị Juu niile, nweekwa oke oriri na ọṅụṅụ. Ọtụtụ mmadụ nʼime ndị si mba dị iche iche ghọrọ ndị Juu, nʼihi egwu ndị Juu dakwasịrị ha."
