Verse,Text
1,"Eze na Heman gara iri oriri ahụ Esta nwunye eze kpọrọ ha, "
2,"mgbe ha nọ na-aṅụ mmanya, nʼụbọchị nke abụọ ahụ, eze jụrụ Esta ajụjụ sị, “Gịnị bụ arịrịọ gị, Esta, eze nwanyị? Gịnị ka ị chọrọ? Ihe ọbụla ọ bụ, aga m enye gị ya, ọ bụladị otu ọkara alaeze m.”"
3,"Nʼikpeazụ, Esta nwunye eze zara sị, “Eze biko, ọ bụrụ na m ahụtala amara nʼihu gị, ọ bụrụkwa na ọ masịrị gị, zọpụta ndụ m na ndụ ndị m. "
4,"Nʼihi na mụ na ndị m abụrụla ndị erere ere nʼaka ndị ga-ala anyị nʼiyi. Anyị abụrụla ndị a ga-egbu, na ndị aghaghị ịla nʼiyi. A sị na e rere anyị dịka ndị ohu nwoke na nwanyị, agaara m agba nkịtị, hapụ inye gị nsogbu, ma nʼihi nʼọdịghị ihe ga-akwụ ụgwọ isogbu eze.”"
5,"Eze, bụ Sekses, jụrụ Esta, bụ nwunye eze, “Onye ka mmadụ ahụ bụ, olee ebe ọ nọ, bụ onye na-ezube ime ihe ọjọọ dị otu a?”"
6,"Esta zara, “Ọ bụ onye iro na onye mmegide. Ọ bụ Heman, nwoke ọjọọ a!”"
7,"Eze biliri ọtọ nʼiwe,"
8,"Mgbe eze sitere nʼubi a gbara ogige lọghachita nʼụlọ oriri ahụ, lee ka Heman tụrụ onwe ya nʼelu oche ahụ Esta na-adabere nʼelu ya."
9,"Mgbe ahụ kwa, Habona otu nʼime ndị ozi eze gwara eze sị, “Onyenwe m, lee na Heman enyela iwu ka a kwadoo osisi nke ịdị elu ya bụ iri mita abụọ na atọ, ebe ọ chọrọrị ịnọ kwụgbuo Mọdekai, nwoke ahụ mere ka a ghara igbu eze. Osisi ahụ guzokwa ugbu a nʼihu ụlọ Heman.”"
10,"Ya mere, ha kwụgburu Heman nʼosisi ahụ ọ kwadoro maka Mọdekai. Iwe eze dajụkwara."
