Verse,Text
1,"Nʼabalị ahụ, ụra abịaghị eze nʼanya ma ọlị. Nʼihi ya, o metụrụ ya nʼobi ịgụ akwụkwọ ihe ncheta. Ya mere, o nyere iwu ka e wetara ya akwụkwọ a na-edekọta ihe niile e mere nʼoge ọchịchị ya. "
2,"Nʼime ya, ọ gụtara ihe e dere banyere Mọdekai, otu o si kpughee izuzu ọjọọ Bigtan na Teresh, ndị onozi eze na-eche nche nʼọnụ ụzọ ụlọeze, gbara igbu eze Sekses."
3,"Mgbe ahụ eze jụrụ ajụjụ sị, “Gịnị bụ ihe ọma e meerela Mọdekai nʼihi ihe a o mere?”"
4,"Eze sịrị, “Onye nọ nʼogige?” Ma Heman ka batachara na mbata ogige ụlọeze, ịgwa eze banyere mkwugbu Mọdekai nʼelu osisi nke o guzobere nʼihi ya."
5,"Ndị na-ejere ya ozi zara, “Heman na-eguzo nʼogige.”"
6,"Mgbe Heman batara, eze jụrụ ya ajụjụ sị, “Gịnị bụ ugwu m kwesiri inye onye mere ihe na-atọ m ụtọ?”"
7,"Ya mere ọ zara eze, “Banyere nwoke ahụ ọ masịrị eze ịkwanyere ugwu, "
8,"nye iwu ka e wepụta uwe gị, nke gị bụ eze yitụrụla, na ịnyịnya gị, nke eze gbaarala, nke e kpukwasịrị oyiyi okpueze nʼisi ya. "
9,"Ka enye uwe ahụ na ịnyịnya ahụ nʼaka otu onye kachasị nwee ugwu nʼime ụmụ eze, ka ha yikwasị nwoke ahụ nke eze chọrọ ịsọpụrụ uwe ahụ, ka ịnyịnya buru ya dịka ha dọkpụ ya na-ejegharị nʼokporoụzọ niile nʼobodo, na-ekwusa nʼihu ya na-asị, ‘Otu a ka a na-emere nwoke ahụ ọ masịrị eze inye nsọpụrụ!’ ”"
10,"Mgbe ahụ eze nyere Heman iwu, sị; “Ahaa! Ntụpụta gị dị mma nke ukwuu! Mee ngwangwa, were uwe ndị a, na ịnyịnya m, meekwara Mọdekai onye Juu ahụ na-anọdụ nʼọnụ ụzọ ama ụlọeze ihe niile ndị a i kwuru. Hụkwa na i mechasịrị ihe ndị a niile i kwuru.”"
11,"Ya mere, Heman chịịrị uwe eze ahụ yikwasị ya Mọdekai nʼahụ. O mekwara ka ọ nọdụ nʼelu ịnyịnya eze. Emesịa, o duuru ya jegharịa nʼakụkụ obodo ahụ niile na-eti mkpu na-asị, “Otu a ka eze ga-esi sọpụrụ nwoke ahụ ihe ya dị ya mma.”"
12,"Emesịa, Mọdekai lọghachiri nʼọnụ ụzọ ama eze. Ma Heman mere ngwangwa laa nʼụlọ ya, kpuchiekwa isi ya nʼiru ụjụ, "
13,"ọ kọọrọ Zeresh nwunye ya, na ndị enyi ya niile ihe niile nke mere ya."
14,"Mgbe ha na ya nọ na-akparịta ụka, ndị onozi eze bịaruru duru Heman ngwangwa maka ịga nʼoriri ahụ Esta kwadoro."
